time,CH1,CH2,CH3,CH4
seconds,VOLT,VOLT,VOLT,VOLT
1X,1X,1X,10X,10X
1593394096,6.622009e-03,1.819397e-03,-3.076782e-03,-3.913055e-02
1593394097,6.622009e-03,1.819397e-03,-3.076782e-03,-3.913055e-02
1593394098,6.622009e-03,1.819397e-03,-3.478393e-03,-3.899658e-02
1593394099,6.521759e-03,1.792664e-03,-2.207336e-03,-3.899658e-02
1593394100,6.387939e-03,1.792664e-03,-4.013061e-04,-3.899658e-02
1593394101,6.655579e-03,1.739136e-03,-1.337891e-03,-3.899658e-02
